status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
1,2000,10.389,248.473,14.085,30.538,5.959,9.999,1.534,106.028,294.138,189.253,24.789,16.453,45.665,28.541,81.845,294.138,69.159,263.6
1,2000,14.86,258.619,15.563,30.509,5.717,9.473,1.997,106.9116,304.865,195.274,24.25,14.946,46.246,29.1,90.522,304.865,69.746,274.356
1,2000,59.928,173.295,10.273,18.503,5.59,2.148,1.683,137.4524,206.405,179.969,15.972,8.23,33.11,22.175,86.284,206.405,58.244,187.902
1,2000,14.421,170.772,10.388,20.852,5.765,6.816,1.297,84.6873,205.088,128.712,11.65,10.464,34.316,19.261,46.601,205.088,45.056,184.236
1,2000,80.947,369.849,11.752,2.3,17.719,-12.13,52.312,63.2439,372.149,170.083,0,-9.452,2.3,68.893,59.399,372.149,86.962,369.849
1,2000,78.052,382.507,11.582,9.886,17.208,-1.212,47.652,32.1221,392.393,154.729,14,-1.696,9.886,41.036,58.187,392.393,72.712,382.507
1,2000,60.049,366.733,11.458,11.676,7.409,-0.154,39.6,35.173,378.409,126.537,1.75,0.218,11.676,34.925,50.403,378.409,51.961,366.733
1,2000,68.267,338.418,13.374,12.516,7.024,3.176,45.345,43.3543,350.934,137.586,6,-0.858,12.516,36.915,53.579,350.934,59.036,338.418
1,2000,76.701,384.548,14.529,19.639,4.054,4.27,55.094,113.451,404.187,155.61,14,5.11,19.639,38.96,57.849,404.187,71.556,384.548
1,2000,80.647,439.875,19.899,34.555,1.818,10.754,57.954,226.0467,474.43,170.692,2,14.656,34.555,56.27,68.603,474.43,73.646,439.875
1,2000,97.958,477,21.857,47.127,1.982,20.437,68.216,196.4002,524.127,200.955,0,25.27,47.127,64.909,89.04,524.127,81.763,477
1,2000,440.143,878.257,43.079,164.03,148.589,43.37,244.655,765.18,1364.458,1025.615,263.714,120.951,486.201,265.92,333.834,1364.458,631.721,1200.428
1,2000,435.064,887.186,52.165,154.366,153.785,49.163,220.796,481.7085,1352.562,1010.361,250.464,102.201,465.376,226.725,357.758,1352.562,586.568,1198.196
1,2000,403.873,872.505,54.401,144.108,141.21,44.439,211.59,844.7535,1274.059,966.173,203.001,89.707,401.554,204.163,370.898,1274.059,512.589,1129.951
1,2000,408.874,842.562,57.544,145.747,143.012,28.176,222.508,821.6471,1256.21,961.439,161.763,88.203,413.648,214.846,382.139,1256.21,498.534,1110.463
1,2000,448.492,877.374,54.136,130.518,146.571,38.619,250.972,758.3615,1287.331,1007.588,161.047,76.382,409.957,200.026,440.619,1287.331,483.898,1156.813
1,2000,553.65,980.931,56.03,124.231,159.067,35.603,279.886,819.7054,1409.606,1135.359,138.149,68.201,428.675,293.449,479.9,1409.606,566.484,1285.375
1,2000,582.434,1061.167,55.475,140.315,142.984,61.576,248.792,904.1513,1512.193,1107.557,112.001,84.84,451.026,261.858,499.45,1512.193,506.753,1371.878
1,2000,669.094,1004.053,48.455,178.78,128.623,134.213,246.35,1562.4272,1472.391,1478.471,224,130.325,468.338,342.442,622.597,1472.391,682.907,1293.611
1,2000,635.95,931.197,50.358,193.168,137.564,102.173,220.977,1452.5817,1400.258,1364.602,137,142.81,469.061,297.835,724.2,1400.258,562.552,1207.09
1,2000,479.057,978.227,46.172,158.429,143.158,18.889,215.27,859.4675,1391.554,1081.328,204,112.257,413.327,229.954,481.883,1391.554,542.874,1233.125
1,2000,473.656,811.91,46.747,158.608,116.907,83.654,214.4,990.6769,1234.659,1100.445,162.713,111.861,422.749,236.008,530.387,1234.659,506.203,1076.051
1,2000,533.617,915.838,41.311,148.737,121.621,70.877,232.406,1031.5982,1356.161,1153.457,200.978,107.426,440.323,231.333,560.039,1356.161,519.067,1207.424
1,2000,596.59,1069.246,41.216,170.378,135.993,89.105,257.114,1140.317,1557.552,1227.709,179.611,129.162,488.306,254.985,631.984,1557.552,518.245,1387.174
1,2000,799.344,1308.233,57.416,223.345,208.531,125.622,333.279,1639.3136,1886.239,1786.32,475.112,165.929,578.006,350.119,690.405,1886.239,1003.641,1662.894
1,2000,794.694,1414.042,61.657,258.583,221.537,96.761,351.853,2573.2317,2046.968,1873.028,472.315,196.926,632.926,360.778,835.346,2046.968,937.85,1788.385
1,2000,765.136,1485.195,70.494,253.867,251.29,49.773,356.366,2172.9321,2104.454,1869.006,547.735,183.373,619.259,317.199,786.467,2104.454,973.902,1850.587
1,2000,801.051,1431.123,75.289,268.226,248.504,86.68,395.755,1993.4459,2084.662,2042.252,669.606,192.937,653.539,349.525,767.324,2084.662,1164.727,1816.436
1,2000,811.253,1402.676,77.684,277.562,247.399,124.128,375.383,2356.1256,2094.605,2058.254,588.145,199.878,691.929,391.844,828.171,2094.605,1115.708,1817.043
1,2000,1144.992,1589.038,87.315,290.342,359.505,58.242,498.004,2850.5057,2309.043,4360.646,2398.927,203.027,720.005,504.913,918.576,2309.043,3316.626,2018.701
1,2000,1087.732,2047.495,145.126,444.822,355.563,171.208,512.261,2447.3599,3041.002,4175.271,2141.532,299.696,993.507,546.123,1005.094,3041.002,3023.103,2596.18
0,2000,174.689,155.19,32.608,-24.009,55.209,-141.983,47.845,443.1038,264.789,776.854,212.569,-56.617,109.599,135.718,-1017.658,264.789,362.045,288.798
0,2000,207.287,145.855,67.52,25.194,65.029,-24.304,41.944,244.491,312.845,736.119,230.036,-42.326,166.99,123.709,-1060.128,312.845,359.412,287.651
0,2000,144.575,156.285,73.304,8.381,63.778,-248.531,35.388,76.1684,294.693,469.721,206.11,-64.923,138.408,134.964,-1313.028,294.693,347.716,286.312
0,2000,55.583,28.075,27.542,-2.265,2.434,-111.374,8.73,7.5228,104.646,287.249,213.864,-29.807,76.571,64.703,-1429.201,104.646,280.979,106.911
0,2000,44.871,23.621,21.093,3.11,1.778,10.456,6.461,14.1053,73.121,226.966,153.383,-17.983,49.5,36.589,-1416.959,73.121,207.406,70.011
0,2000,49.497,26.558,23.341,8.608,1.22,-17.963,7.139,52.6596,80.428,216.943,153.534,-14.733,53.87,41.003,-1420.32,80.428,206.973,71.82
1,2000,162.806,295.357,35.979,113.381,83.892,37.029,59.626,1074.5779,519.966,541.432,193.952,77.402,224.609,89.638,201.889,519.966,305.799,406.585
1,2000,176.302,333.566,38.731,116.375,89.975,37.812,63.97,514.6835,577.392,594.952,167.345,77.644,243.826,126.631,237.038,577.392,323.43,461.017
1,2000,188.671,355.804,38.856,111.378,90.085,33.783,66.911,555.216,603.579,619.963,148.951,72.522,247.775,139.069,266.232,603.579,318.696,492.201
1,2000,185.81,367.097,35.653,112.514,91.733,38.267,66.555,709.0077,625.906,681.699,214.977,76.861,258.809,89.987,302.956,625.906,341.541,513.392
1,2000,192.044,444.503,37.695,106.614,95.853,33.689,69.839,610.2618,705.588,778.806,236.731,68.919,261.085,116.796,341.362,705.588,398.537,598.974
1,2000,207.367,467.03,39.346,109.633,94.476,35.384,71.058,840.2523,733.447,802.747,184.305,70.287,266.417,128.394,379.869,733.447,377.324,623.814
1,2000,236.511,505.946,41.543,117.015,121.12,39.927,83.459,796.5935,788.775,903.169,210.462,75.472,282.829,142.726,422.304,788.775,427.739,671.76
1,2000,271.237,576.065,43.263,116.626,141.031,41.851,94.964,730.0069,880.843,951.092,195.355,73.363,304.778,129.021,468.478,880.843,403.704,764.217
1,2000,276.727,600.971,45.595,124.957,140.78,43.19,99.021,841.2074,929.542,991.814,149.005,79.362,328.571,163.244,514.48,929.542,399.826,804.585
1,2000,292.457,633.481,48.404,138.227,142.318,46.079,119.575,582.7912,1002.395,1053.174,280.428,89.823,368.914,123.2,547.925,1002.395,495.698,864.168
1,2000,255.078,613.922,44.252,100.514,135.492,-72.464,88.237,391.5288,935.965,851.168,224.781,56.262,322.043,119.302,424.557,935.965,413.812,835.451
1,2000,239.132,542.078,40.188,96.391,126.325,28.612,86.524,383.6977,833.592,813.868,160.398,56.203,291.514,102.002,449.595,833.592,346.972,737.201
1,2000,298.16,529.81,37.6,104.638,163.05,33.16,98.568,634.1301,828.861,865.92,95.188,67.038,299.051,158.798,493.087,828.861,351.014,724.223
1,2000,303.133,573.575,33.983,100.258,178.226,24.147,93.169,589.491,869.937,873.731,218.018,66.275,296.362,119.905,373.162,869.937,470.672,769.679
1,2000,308.395,586.102,32.175,120.042,165.006,46.72,90.989,936.9108,907.728,897.286,175,87.867,321.626,130.304,412.294,907.728,430.278,787.686
1,2000,327.095,564.077,30.877,126.992,162.534,47.672,100.193,1036.8178,900.869,923.519,266.23,96.115,336.792,144.338,301.224,900.869,549.475,773.877
1,2000,317.22,588.837,32.298,137.416,170.2,59.87,100.402,1379.5504,937.642,928.865,243.6,105.118,348.805,154.621,306.032,937.642,534.515,800.226
1,2000,313.353,606.562,36.505,159.145,165.878,72.439,102.657,1505.4428,978.041,921.537,231.148,122.64,371.479,117.528,294.908,978.041,531.997,818.896
1,2000,9443,10954,3757,9977,702,4033,5058,68262.727,25336,50832,13957,6220,14382,16335,4577,25336,38739,15359
1,2000,24.185,7.844,1.692,-1.57,1.593,-12.877,2.789,244.9248,14.366,48.365,0.55,-3.262,6.522,18.238,-32.585,14.366,19.448,15.936
1,2000,642.842,486.301,15.3,119.535,0,67.753,364.854,1192.695,605.836,884.146,0,104.235,119.535,625.681,224.047,605.836,641.679,486.301
1,2000,777.722,598.886,16.316,141.71,0,87.776,405.164,2529.0301,740.596,1062.298,0,125.394,141.71,728.751,274.623,740.596,747.926,598.886
1,2000,1024.266,757.989,23.146,145.865,0,125.256,555.276,2935.4784,903.854,1471.823,0,122.719,145.865,1066.555,281.172,903.854,1100.21,757.989
1,2000,1773.61,883.45,32.43,237.309,0,129.739,1183.737,2601.5402,1120.759,2463.574,128.349,204.879,237.309,1749.604,360.958,1120.759,1935.419,883.45
1,2000,2107.9,1021.4,41.1,268.1,0,146.2,1286.4,2924.1,1289.5,2901.6,122.1,227,268.1,2061.3,442.3,1289.5,2282.5,1021.4
1,2000,2227.8,1178.6,51.5,301.7,0,188.5,1355.5,2993.25,1480.3,3237.9,140,250.2,301.7,2212.1,539,1480.3,2476.9,1178.6
1,2000,2401.8,1212.1,53.4,271,0,30.8,1396.8,2955.216,1483.1,3389.5,107.6,217.6,271,2386.3,457.1,1483.1,2620.4,1212.1
1,2000,2376.2,1297.6,55.4,250,0,128.5,1449.8,2907.72,1547.6,3420.1,25.9,194.6,250,2401.3,480,1547.6,2556,1297.6
1,2000,2275.8,1348.6,58.6,280.4,0,138.8,1305.3,2225.48,1629,3556.8,400,221.8,280.4,2232.2,503.3,1629,2841.3,1348.6
1,2000,1702,1378.1,73.7,280.7,0,77.3,826.5,2498.3977,1658.8,3271.3,400,207,280.7,1858.6,411.7,1658.8,2532.8,1378.1
1,2000,1540,1400,85.6,328.9,0,128.6,693.7,2307.275,1728.9,3250.3,550,243.3,328.9,1474.4,441.3,1728.9,2357.4,1400
1,2000,1726,1526.2,93.1,336.8,0,174.1,750.1,3152.272,1863,3596,550,243.7,336.8,1577.3,490.5,1863,2489.3,1526.2
1,2000,2199.4,1748.1,115.2,386.1,0,144.1,1027.1,3835.568,2134.2,4483.5,675,270.9,386.1,2073.6,435.7,2134.2,3239.9,1748.1
1,2000,2429.5,2068.9,140.4,450,0,195,1096.1,4352.04,2518.9,5352.3,725,309.6,450,2362.9,477.6,2518.9,3693.7,2068.9
1,2000,2875.6,2650.6,178.6,529,0,268.6,1288.8,6269.848,3179.6,6860.5,825,350.4,529,3284.8,593.8,3179.6,4775,2650.6
1,2000,3811.2,3882.6,258.9,754.8,0,303.4,1954.9,7749.6034,4637.4,10010,2125,495.9,754.8,3642.7,415.4,4637.4,6780.6,3882.6
1,2000,4335.8,4521,334.2,871.4,0,356.8,2243.4,7244.2102,5392.4,10913.8,2075,537.2,871.4,4191.7,252,5392.4,7225.6,4521
1,2000,4416.1,4637.5,349,957.3,0,414.4,2400.1,9265.9748,5594.8,11489.6,2144.6,608.3,957.3,4611.7,152.8,5594.8,7833.8,4637.5
1,2000,5170.6,5165.2,379.6,994.4,0,463.1,2774.1,11456.1479,6159.6,12897.4,2691.9,614.8,994.4,4912.3,536,6159.6,8732.5,5165.2
1,2000,8118.7,5835.8,408.4,1088,0,633.5,5682.1,13558.5153,6923.8,16334,3091.4,679.6,1088,7693.6,773,6923.8,11764.3,5835.8
1,2000,1075.222,2608.469,280.091,1843.192,95.014,957.928,881.435,22668.3394,5260.19,9006.446,2463.25,1563.101,2651.721,883.778,5511.221,5260.19,4376.8,3416.998
1,2000,1302.336,3057.252,375.915,2193.171,128.321,1719.077,931.832,16665.653,6222.318,12980.411,5747.856,1817.256,3165.066,1174.001,6916.067,6222.318,7877.001,4029.147
1,2000,1178.198,3320.161,443.777,2033.612,104.848,831.197,871.669,17869.5323,6344.245,13096.101,5080.025,1589.835,3024.084,1127.737,7485.782,6344.245,7360.179,4310.633
1,2000,1133.079,3254.003,222.444,2148.753,101.189,1160.128,880.098,19235.938,6422.249,13733.014,4547.265,1926.309,3168.246,958.625,8542.205,6422.249,6821.219,4273.496
1,2000,1223.261,3453.769,231.532,2212.55,115.924,1211.213,973.967,24288.6997,6711.115,14706.239,3834.511,1981.018,3257.346,961.837,9764.096,6711.115,6190.819,4498.565
1,2000,1370.695,3821.435,244.021,2391.7,120.064,1317.186,1032.408,20779.9865,7381.283,15399.251,4607.743,2147.679,3559.848,1005.45,11079.447,7381.283,7143.888,4989.583
1,2000,1462.071,4061.246,274.366,2322.437,117.969,1244.654,1075.922,14418.4462,7598.939,15743.396,5438.273,2048.071,3537.693,1096.341,11708.646,7598.939,8147.658,5276.502
1,2000,1532.019,4438.236,276.77,2275.007,120.802,1160.782,1215.97,14192.6222,8033.354,16223.804,5210.021,1998.237,3595.118,1116.948,12643.339,8033.354,7817.23,5758.347
1,2000,1343.255,4164.083,282.361,2005.287,97.086,1055.612,1049.183,8977.917,7439.46,15887.727,4098.338,1722.926,3275.377,962.163,13450.034,7439.46,6850.289,5434.173
1,2000,1245.944,4059.227,262.198,1430.461,121.484,-6647.565,904.989,1824.992,6767.65,7796.814,3816.942,1168.263,2708.423,1153.141,5537.501,6767.65,6531.188,5337.189
1,2000,1049.042,3315.851,242.809,1089.829,63.752,355.27,780.491,3521.7815,5612.993,7148.432,3061.951,847.02,2297.142,900.103,6007.754,5612.993,5322.653,4523.164
1,2000,1139.134,2970.985,213.876,1282.236,72.025,588.201,748.123,3614.1908,5438.678,6816.844,2352.242,1068.36,2467.693,893.186,6509.307,5438.678,4398.595,4156.442
1,2000,1075.545,2894.952,197.373,1144.041,49.122,458.748,710.441,3169.1847,5239.989,6616.45,1760.363,946.668,2345.037,901.937,6680.361,5239.989,4104.425,4095.948
1,2000,1072.72,2909.168,194.039,1154.439,56.389,424.28,699.007,4143.0564,5353.197,6379.886,1432.1,960.4,2444.029,934.516,6813.717,5353.197,3829.32,4198.758
1,2000,1923.485,2845.593,189.572,1044.963,49.95,388.68,862.644,6731.491,5161.362,9240.706,3707.01,855.391,2315.769,1007.192,7226.848,5161.362,6331.295,4116.399
1,2000,1480.465,3012.145,261.244,1512.963,38.861,1062.171,984.767,7239.7763,6008.174,11205.455,4488.028,1251.719,2996.029,1127.936,7823.6,6008.174,7695.712,4495.211
1,2000,805.159,929.615,205.087,1054.244,0,459.522,575.089,5608.1221,3050.945,8537.758,4200.816,849.157,2121.33,606.783,6980.178,3050.945,6056.348,1996.701
1,2000,790.688,1024.637,204.49,1234.55,0,436.697,621.846,4587.8983,3341.198,8542.725,4042.749,1030.06,2316.561,619.181,7222.983,3341.198,5943.455,2106.648
1,2000,636.923,932.646,76.638,631.435,0,273.744,439.294,3026.2285,1903.026,4962.115,3007.047,554.797,970.38,325.352,5956.072,1903.026,3967.074,1271.591
1,2000,635.222,1065.002,86.787,780.849,0,405.665,446.371,2345.3003,2207.282,5276.842,2944.466,694.062,1142.28,369.217,6293.001,2207.282,3935.918,1426.433
1,2000,2197.79,6360.704,414.558,2231.262,1462.045,1127.065,0,38006.6741,11635.398,5188.756,784.925,1816.704,5274.694,1752.879,4166.037,11635.398,2955.711,9404.136
1,2000,2648.05,8025.374,574.068,2018.829,1904.153,877.497,0,27840.3022,13673.46,7012.908,780.246,1444.761,5648.086,2799.144,4954.6,13673.46,4084.669,11654.631
1,2000,3136.047,8905.064,799.325,1224.841,1768.613,-7.764,0,12466.4688,13847.873,7682.823,1961.397,425.516,4942.809,2147.73,4828.551,13847.873,4673.242,12623.032
1,2000,5739.725,8781.58,759.978,1772.607,2047.879,477.457,0,12981.5355,14454.709,9902.004,2895.794,1012.629,5673.129,2726.574,5272.714,14454.709,6243.792,12682.102
1,2000,6689,9222,664,2557,1704,1030,0,16670.0132,15854,10343,2487,1893,6632,2492,6272,15854,5560,13297
1,2000,6304,9266,620,2705,1814,1150,0,18940.9036,16267,10048,1886,2085,7001,2242,7229,16267,5112,13562
1,2000,5239,9529,625,2370,1696,1113,0,15502.8767,16023,8821,513,1745,6494,1942,8184,16023,3396,13653
1,2000,5029,9681,613,1784,1796,778,0,15601.9071,15943,8544,188,1171,6262,2272,8723,15943,3370,14159
1,2000,4086,9434,635,1984,1575,833,0,14012.06,15763,7838,50,1349,6329,2433,9348,15763,3564,13779
1,2000,4005,8426,653,2201,1506,967,0,7828.32,14526,7564,0,1548,6100,2158,10070,14526,3177,12325
1,2000,4664,7818,655,2470,1477,1102,0,12898.08,14197,7985,0,1815,6379,2131,10970,14197,3094,11727
1,2000,3926,8127,648,2616,1620,1204,205,11330.76,14664,7065,0,1968,6537,2095,11952,14664,2985,12048
1,2000,4309,8683,592,2030,1615,833,297,9205.3,14549,7422,1606,1438,5866,2128,12593,14549,4667,12519
1,2000,4132,8921,559,2501,1758,1135,331,15130.84,15651,7470,1246,1942,6730,2344,13440,15651,4576,13150
1,2000,4430,9322,533,2682,1928,1280,462,16983.68,16148,7849,1369,2149,6826,2445,14353,16148,4787,13466
1,2000,4317,9586,560,2604,1889,1262,275,17340.99,16435,7690,1332,2044,6849,2234,2962,16435,4707,13831
1,2000,3985,9455,588,2201,1873,920,282,9813.84,15797,7473,1310,1613,6342,2535,2525,15797,4928,13596
1,2000,4315,9277,599,1931,1830,676,335,9188.97,15516,7610,1248,1332,6239,2453,2803,15516,4706,13585
1,2000,4568,9233,556,1971,1997,848,282,12930.36,15855,7989,1249,1415,6622,2461,3117,15855,4845,13884
1,2000,4251,9683,575,1937,2131,1003,359,9616.32,16580,8049,1249,1362,6897,2174,3534,16580,4496,14643
1,2000,116.372,167.068,3.913,32.459,37.333,18.34,59.381,173.1083,228.845,163.692,2.15,28.546,61.777,38.97,110.127,228.845,43.565,196.386
1,2000,128.98,174.274,5.241,32.223,47.757,17.026,53.732,112.852,236.165,163.592,1.91,26.982,61.891,36.289,117.7,236.165,40.102,203.942
1,2000,141.87,180.9,7.58,44.134,41.596,22.627,59.301,156.5114,257.157,168.033,1.71,36.554,76.257,42.347,114.501,257.157,45.469,213.023
1,2000,363,945,44,107,144,72,139,458.2813,1071,1230,149,63,126,371,76,1071,1150,964
1,2000,346,855,50,152,182,129,135,336,1047,1324,190,102,192,328,189,1047,1106,895
1,2000,418,1292,65,152,167,128,189,543.507,1486,1464,197,87,194,465,297,1486,1154,1334
1,2000,383,945,56,135,167,30,163,348.0408,1135,1636,365,79,190,373,343,1135,1276,1000
1,2000,516,994,66,111,211,22,213,438.2478,1192,1907,486,45,198,487,405,1192,1479,1081
1,2000,474,453,25,-3,159,-398,124,907.7736,499,1495,554,-28,46,338,-31,499,1354,502
1,2000,281,741,26,-147,57,-230,107,1003.6244,624,1057,443,-173,-117,272,-260,624,1130,771
1,2000,283.2,567.1,25.1,25.2,69.5,-38.5,108.7,770.819,621.1,1021.4,441.1,0.1,54,279.2,-296.4,621.1,1117.4,595.9
1,2000,323,660.7,25.5,70.3,67.5,69,145.7,684.7027,745.4,995.2,444.8,44.8,84.7,245.9,-262.9,745.4,1047.2,675.1
1,2000,334,649.2,24.5,91.2,70.4,1.5,151.6,166.0316,742.3,1005.7,438.6,66.7,93.1,248.4,-248.5,742.3,1033.2,651.1
1,2000,372.6,680.7,24.6,104.5,61.8,59.3,149.3,457.0724,795.4,935.7,420.8,79.9,114.7,261.4,-511.7,795.4,1224.8,690.9
1,2000,432.6,755,26.8,76.2,51.1,6.8,146.2,287.6965,857.9,991.5,326.7,49.4,102.9,361.2,-463.4,857.9,1186.6,781.7
1,2000,400.9,800.6,23.3,76.6,49.5,2.9,112.2,319.6326,918.1,939.5,323.6,53.3,117.5,299.8,-478.7,918.1,1146.7,841.5
1,2000,368.1,871.1,20.8,81.9,46.9,-2.6,113.9,545.56,994.9,919.3,246,61.1,123.8,318.6,-668.2,994.9,1308.1,913
1,2000,596,1231.1,42.3,98.4,105.9,167.9,261.5,1100.4,1383.1,1755.3,696.3,56.1,152,479.7,-236.4,1383.1,1705.5,1284.7
1,2000,666.5,1409.8,62,149.7,139,-53,216.3,951.9,1597.4,1921.6,776.9,87.7,187.6,567.3,-401.2,1597.4,2092.5,1447.7
1,2000,662.6,1493.5,62.4,165.8,157.5,-16.2,248.7,1105.02,1708.3,2034.9,646.7,103.4,214.8,554.1,-428.5,1708.3,2180.4,1542.5
1,2000,854.7,1529.4,62.2,178.3,185.1,18,237.2,1243.935,1761.3,2249.5,608,116.1,231.9,583.7,-364.8,1761.3,2213.9,1583
1,2000,1016.7,1615.4,68.7,194.8,136.4,-9.2,300.9,2296.32,1877.2,2258.7,591.4,126.1,261.8,594.8,-343.6,1877.2,2156.3,1682.4
1,2000,1234.3,1549.4,71,302.7,250,137.3,225.2,2705.664,1895.9,2490.1,352.3,231.7,346.5,878.3,-135.5,1895.9,2068.8,1593.2
1,2000,1326.507,213.655,281.36,301.388,275.245,-1144.528,214.785,34715.795,1331.944,6554.441,149.708,20.028,1118.289,484.127,-1914.123,1331.944,1271.636,1030.556
1,2000,1788.811,291.797,463.004,392.945,265.83,-74.241,261.682,42826.3755,1645.948,6711.813,149.692,-70.059,1354.151,448.681,-987.735,1645.948,1037.61,1253.003
1,2000,2209.352,253.385,428.091,605.485,356.946,150.236,303.298,28660.9803,2081.733,7134.847,0,177.394,1828.348,651.755,-885.578,2081.733,1215.028,1476.248
1,2000,2082.784,352.903,268.5,741.528,393.542,63.787,521.629,17004.7796,2617.867,6777.319,0,473.028,2264.964,646.66,-1321.724,2617.867,1438.435,1876.339
1,2000,2756.83,442.84,287.1,978.688,469.64,562.527,612.576,49100.1089,3300.327,8736.171,412.25,691.588,2857.487,873.031,-860.458,3300.327,2215.873,2321.639
1,2000,3422.757,570.447,344.5,1571.706,590.343,784.816,957.372,57005.5939,4621.157,9403.395,412.25,1227.206,4050.71,1243.266,-1241.507,4621.157,2621.205,3049.451
1,2000,4418.779,824.933,358.8,2399.425,702.515,1278.991,1083.416,97468.4525,6633.372,12146.879,2083.024,2040.625,5808.439,1659.832,-1814.169,6633.372,4677.295,4233.947
1,2000,5704,1077,394,3613,1178,2113,1666,85429.89,9284,14842,2204,3219,8207,2157,-634,9284,5364,5671
1,2000,8753,1370,476,4768,1493,2769,1766,70557.64,11724,18940,2402,4292,10354,3918,1189,11724,7035,6956
1,2000,10073,1578,565,5787,1299,3427,1941,87304.23,13418,21787,2329,5222,11840,3095,3606,13418,6116,7631
1,2000,7.302,17.464,1.222,0.473,1.77,0.791,4.135,6.2635,28.868,11.166,4.604,-0.749,11.404,14.092,-55.492,28.868,18.696,28.395
1,2000,2.136,3.001,0.269,-1.441,0,-2.09,1.297,12.3292,5.07,5.202,5.171,-1.71,2.069,7.423,-57.689,5.07,12.594,6.511
1,2000,1.726,3.328,0.433,-2.822,0,2.311,0.357,2.1115,6.834,3.701,5.642,-3.255,3.506,3.477,-57.565,6.834,9.119,9.656
1,2000,359.033,510.912,34.469,64.546,126.347,-56.676,163.216,184.8745,901.887,822.492,454.459,30.077,390.975,168.727,152.435,901.887,672.881,837.341
1,2000,320.625,477.74,32.947,88.846,122.736,2.433,149.784,106.1438,910.799,761.308,397.005,55.899,433.059,161.3,150.245,910.799,613.629,821.953
1,2000,305.052,412.344,33.547,67.64,97.982,-19.471,114.606,203.9264,784.257,719.17,410.668,34.093,371.913,139.729,126.237,784.257,595.315,716.617
1,2000,265.299,400.116,23.689,75.036,91.92,-80.01,121.709,135.1797,701.728,551.978,314.766,51.347,301.612,161.161,40.94,701.728,509.847,626.692
1,2000,258.113,399.562,20.895,75.608,86.24,-3.262,128.391,288.576,697.908,530.583,282.019,54.713,298.346,156.367,48.808,697.908,476.374,622.3
1,2000,272.18,413.359,21.549,73.328,97.996,14.762,141.445,211.8854,712.318,540.414,255.165,51.779,298.959,173.676,70.537,712.318,462.568,638.99
1,2000,830.757,578.369,118.909,398.558,212.771,183.83,473.577,2739.9295,2142.622,2950.105,1356.804,279.649,1564.253,693.557,252.796,2142.622,2289.149,1744.064
1,2000,919.459,678.971,98.847,466.509,226.977,79.814,509.163,4104.2613,2408.177,3079.793,1250.453,367.662,1729.206,854.872,300.583,2408.177,2335.805,1941.668
1,2000,73.116,92.662,12.792,-8.908,22.329,-22.606,32.795,62.0747,171.017,140.374,64.532,-21.7,78.355,50.359,-130.208,171.017,118.281,179.925
1,2000,70.753,100.903,9.083,-13.566,31.718,-36.939,25.631,153.4048,167.162,133.083,3,-22.649,66.259,100.512,-170.794,167.162,106.92,180.728
1,2000,11.626,10.788,0.18,1.291,4.744,4.624,3.567,14.1912,23.905,15.939,36.817,1.111,13.117,13.227,-235.754,23.905,52.698,22.614
1,2000,7.059,6.607,0.194,0.019,4.11,-1.396,2.147,0.7938,15.381,11.264,0,-0.175,8.774,47.997,-237.15,15.381,49.298,15.362
1,2000,6.465,5.82,0.275,0.81,3.248,3.292,2.078,2.3964,14.429,10.698,0,0.535,8.609,44.408,-233.858,14.429,45.44,13.619
1,2000,5.877,5.703,0.327,-0.951,2.554,-1.325,2.486,0.742,14.104,9.85,0,-1.278,8.401,44.909,-235.173,14.104,45.448,15.055
1,2000,6.449,5.251,0.308,0.986,2.766,3.582,1.711,1.0305,14.14,10.136,23.953,0.678,8.889,9.247,-231.576,14.14,41.868,13.154
1,2000,4.784,5.693,0.328,-4.098,3.173,-3.035,0.993,0.4122,11.188,8.422,4.5,-4.426,5.495,37.776,-234.426,11.188,42.774,15.286
1,2000,3.101,4.922,0.364,-2.047,2.435,-5.568,0.264,0.1237,8.7,6.41,4.5,-2.411,3.778,41.3,-240.051,8.7,46.269,10.747
1,2000,0.161,0.002,0.006,-0.042,0,-0.055,0.146,0.3522,0.015,0.161,0,-0.048,0.013,0.021,-2.243,0.015,0.021,0.057
1,2000,2.917,3.293,0.06,-3.252,0.64,-3.282,0.333,15.9259,4.594,3.371,0.25,-3.312,1.301,2.683,-7.106,4.594,2.933,7.846
1,2000,1.908,1.776,0.091,-2.507,0.901,-4.529,0.74,3.2498,2.865,2.278,0.063,-2.598,1.089,4.902,-12.055,2.865,4.965,5.372
1,2000,3.018,1.693,0.086,-4.601,0.887,-7.83,0.184,14.0386,2.099,3.341,0,-4.687,0.406,2.391,-20.095,2.099,2.391,6.7
1,2000,1.535,1.249,0.096,-5.26,0.816,-5.369,0.152,19.9266,2.547,1.78,0,-5.356,1.298,1.764,-25.463,2.547,1.764,7.807
1,2000,0.764,0.422,0.095,-4.222,0.333,-4.577,0.21,3.8807,0.897,1.384,0.038,-4.317,0.475,1.872,-30.04,0.897,1.91,5.119
1,2000,0.475,0.988,0.054,-2.799,0.244,-4.376,0.178,0.9842,1.718,0.656,0.054,-2.853,0.73,1.792,-34.257,1.718,1.973,4.517
1,2000,3491,7629,193,1330,2165,880,746,10603.4358,8959,7774,169,1137,1330,3453,3357,8959,4603,7629
